split,class_name,file_path,width,height
train,cardboard,data\train\cardboard\cardboard279.jpg,512,384
train,cardboard,data\train\cardboard\cardboard28.jpg,512,384
train,cardboard,data\train\cardboard\cardboard280.jpg,512,384
train,cardboard,data\train\cardboard\cardboard282.jpg,512,384
train,cardboard,data\train\cardboard\cardboard285.jpg,512,384
train,cardboard,data\train\cardboard\cardboard286.jpg,512,384
train,cardboard,data\train\cardboard\cardboard287.jpg,512,384
train,cardboard,data\train\cardboard\cardboard288.jpg,512,384
train,cardboard,data\train\cardboard\cardboard289.jpg,512,384
train,cardboard,data\train\cardboard\cardboard29.jpg,512,384
train,cardboard,data\train\cardboard\cardboard290.jpg,512,384
train,cardboard,data\train\cardboard\cardboard291.jpg,512,384
train,cardboard,data\train\cardboard\cardboard293.jpg,512,384
train,cardboard,data\train\cardboard\cardboard295.jpg,512,384
train,cardboard,data\train\cardboard\cardboard296.jpg,512,384
train,cardboard,data\train\cardboard\cardboard298.jpg,512,384
train,cardboard,data\train\cardboard\cardboard299.jpg,512,384
train,cardboard,data\train\cardboard\cardboard3.jpg,512,384
train,cardboard,data\train\cardboard\cardboard30.jpg,512,384
train,cardboard,data\train\cardboard\cardboard300.jpg,512,384
train,cardboard,data\train\cardboard\cardboard301.jpg,512,384
train,cardboard,data\train\cardboard\cardboard302.jpg,512,384
train,cardboard,data\train\cardboard\cardboard303.jpg,512,384
train,cardboard,data\train\cardboard\cardboard304.jpg,512,384
train,cardboard,data\train\cardboard\cardboard306.jpg,512,384
train,cardboard,data\train\cardboard\cardboard307.jpg,512,384
train,cardboard,data\train\cardboard\cardboard309.jpg,512,384
train,cardboard,data\train\cardboard\cardboard312.jpg,512,384
train,cardboard,data\train\cardboard\cardboard313.jpg,512,384
train,cardboard,data\train\cardboard\cardboard314.jpg,512,384
train,cardboard,data\train\cardboard\cardboard315.jpg,512,384
train,cardboard,data\train\cardboard\cardboard316.jpg,512,384
train,cardboard,data\train\cardboard\cardboard317.jpg,512,384
train,cardboard,data\train\cardboard\cardboard318.jpg,512,384
train,cardboard,data\train\cardboard\cardboard319.jpg,512,384
train,cardboard,data\train\cardboard\cardboard32.jpg,512,384
train,cardboard,data\train\cardboard\cardboard320.jpg,512,384
train,cardboard,data\train\cardboard\cardboard321.jpg,512,384
train,cardboard,data\train\cardboard\cardboard322.jpg,512,384
train,cardboard,data\train\cardboard\cardboard323.jpg,512,384
train,cardboard,data\train\cardboard\cardboard324.jpg,512,384
train,cardboard,data\train\cardboard\cardboard325.jpg,512,384
train,cardboard,data\train\cardboard\cardboard326.jpg,512,384
train,cardboard,data\train\cardboard\cardboard327.jpg,512,384
train,cardboard,data\train\cardboard\cardboard328.jpg,512,384
train,cardboard,data\train\cardboard\cardboard33.jpg,512,384
train,cardboard,data\train\cardboard\cardboard330.jpg,512,384
train,cardboard,data\train\cardboard\cardboard332.jpg,512,384
train,cardboard,data\train\cardboard\cardboard334.jpg,512,384
train,cardboard,data\train\cardboard\cardboard335.jpg,512,384
train,cardboard,data\train\cardboard\cardboard336.jpg,512,384
train,cardboard,data\train\cardboard\cardboard337.jpg,512,384
train,cardboard,data\train\cardboard\cardboard338.jpg,512,384
train,cardboard,data\train\cardboard\cardboard339.jpg,512,384
train,cardboard,data\train\cardboard\cardboard34.jpg,512,384
train,cardboard,data\train\cardboard\cardboard340.jpg,512,384
train,cardboard,data\train\cardboard\cardboard341.jpg,512,384
train,cardboard,data\train\cardboard\cardboard342.jpg,512,384
train,cardboard,data\train\cardboard\cardboard343.jpg,512,384
train,cardboard,data\train\cardboard\cardboard344.jpg,512,384
train,cardboard,data\train\cardboard\cardboard348.jpg,512,384
train,cardboard,data\train\cardboard\cardboard349.jpg,512,384
train,cardboard,data\train\cardboard\cardboard35.jpg,512,384
train,cardboard,data\train\cardboard\cardboard351.jpg,512,384
train,cardboard,data\train\cardboard\cardboard352.jpg,512,384
train,cardboard,data\train\cardboard\cardboard354.jpg,512,384
train,cardboard,data\train\cardboard\cardboard355.jpg,512,384
train,cardboard,data\train\cardboard\cardboard357.jpg,512,384
train,cardboard,data\train\cardboard\cardboard359.jpg,512,384
train,cardboard,data\train\cardboard\cardboard36.jpg,512,384
train,cardboard,data\train\cardboard\cardboard361.jpg,512,384
train,cardboard,data\train\cardboard\cardboard362.jpg,512,384
train,cardboard,data\train\cardboard\cardboard363.jpg,512,384
train,cardboard,data\train\cardboard\cardboard364.jpg,512,384
train,cardboard,data\train\cardboard\cardboard366.jpg,512,384
train,cardboard,data\train\cardboard\cardboard367.jpg,512,384
train,cardboard,data\train\cardboard\cardboard368.jpg,512,384
train,cardboard,data\train\cardboard\cardboard369.jpg,512,384
train,cardboard,data\train\cardboard\cardboard37.jpg,512,384
train,cardboard,data\train\cardboard\cardboard372.jpg,512,384
train,cardboard,data\train\cardboard\cardboard373.jpg,512,384
train,cardboard,data\train\cardboard\cardboard375.jpg,512,384
train,cardboard,data\train\cardboard\cardboard376.jpg,512,384
train,cardboard,data\train\cardboard\cardboard380.jpg,512,384
train,cardboard,data\train\cardboard\cardboard381.jpg,512,384
train,cardboard,data\train\cardboard\cardboard382.jpg,512,384
train,cardboard,data\train\cardboard\cardboard383.jpg,512,384
train,cardboard,data\train\cardboard\cardboard385.jpg,512,384
train,cardboard,data\train\cardboard\cardboard386.jpg,512,384
train,cardboard,data\train\cardboard\cardboard387.jpg,512,384
train,cardboard,data\train\cardboard\cardboard388.jpg,512,384
train,cardboard,data\train\cardboard\cardboard39.jpg,512,384
train,cardboard,data\train\cardboard\cardboard390.jpg,512,384
train,cardboard,data\train\cardboard\cardboard391.jpg,512,384
train,cardboard,data\train\cardboard\cardboard393.jpg,512,384
train,cardboard,data\train\cardboard\cardboard395.jpg,512,384
train,cardboard,data\train\cardboard\cardboard396.jpg,512,384
train,cardboard,data\train\cardboard\cardboard398.jpg,512,384
train,cardboard,data\train\cardboard\cardboard4.jpg,512,384
train,cardboard,data\train\cardboard\cardboard40.jpg,512,384
train,cardboard,data\train\cardboard\cardboard400.jpg,512,384
train,cardboard,data\train\cardboard\cardboard401.jpg,512,384
train,cardboard,data\train\cardboard\cardboard402.jpg,512,384
train,cardboard,data\train\cardboard\cardboard403.jpg,512,384
train,cardboard,data\train\cardboard\cardboard41.jpg,512,384
train,cardboard,data\train\cardboard\cardboard43.jpg,512,384
train,cardboard,data\train\cardboard\cardboard44.jpg,512,384
train,cardboard,data\train\cardboard\cardboard45.jpg,512,384
train,cardboard,data\train\cardboard\cardboard46.jpg,512,384
train,cardboard,data\train\cardboard\cardboard49.jpg,512,384
train,cardboard,data\train\cardboard\cardboard5.jpg,512,384
train,cardboard,data\train\cardboard\cardboard50.jpg,512,384
train,cardboard,data\train\cardboard\cardboard51.jpg,512,384
train,cardboard,data\train\cardboard\cardboard53.jpg,512,384
train,cardboard,data\train\cardboard\cardboard54.jpg,512,384
train,cardboard,data\train\cardboard\cardboard55.jpg,512,384
train,cardboard,data\train\cardboard\cardboard56.jpg,512,384
train,cardboard,data\train\cardboard\cardboard59.jpg,512,384
train,cardboard,data\train\cardboard\cardboard60.jpg,512,384
train,cardboard,data\train\cardboard\cardboard61.jpg,512,384
train,cardboard,data\train\cardboard\cardboard63.jpg,512,384
train,cardboard,data\train\cardboard\cardboard64.jpg,512,384
train,cardboard,data\train\cardboard\cardboard65.jpg,512,384
train,cardboard,data\train\cardboard\cardboard67.jpg,512,384
train,cardboard,data\train\cardboard\cardboard7.jpg,512,384
train,cardboard,data\train\cardboard\cardboard71.jpg,512,384
train,cardboard,data\train\cardboard\cardboard72.jpg,512,384
train,cardboard,data\train\cardboard\cardboard73.jpg,512,384
train,cardboard,data\train\cardboard\cardboard74.jpg,512,384
train,cardboard,data\train\cardboard\cardboard75.jpg,512,384
train,cardboard,data\train\cardboard\cardboard79.jpg,512,384
train,cardboard,data\train\cardboard\cardboard8.jpg,512,384
train,cardboard,data\train\cardboard\cardboard81.jpg,512,384
train,cardboard,data\train\cardboard\cardboard83.jpg,512,384
train,cardboard,data\train\cardboard\cardboard86.jpg,512,384
train,cardboard,data\train\cardboard\cardboard87.jpg,512,384
train,cardboard,data\train\cardboard\cardboard89.jpg,512,384
train,cardboard,data\train\cardboard\cardboard9.jpg,512,384
train,cardboard,data\train\cardboard\cardboard91.jpg,512,384
train,cardboard,data\train\cardboard\cardboard93.jpg,512,384
train,cardboard,data\train\cardboard\cardboard95.jpg,512,384
train,cardboard,data\train\cardboard\cardboard97.jpg,512,384
train,cardboard,data\train\cardboard\cardboard98.jpg,512,384
train,glass,data\train\glass\glass100.jpg,512,384
train,glass,data\train\glass\glass101.jpg,512,384
train,glass,data\train\glass\glass103.jpg,512,384
train,glass,data\train\glass\glass104.jpg,512,384
train,glass,data\train\glass\glass105.jpg,512,384
train,glass,data\train\glass\glass106.jpg,512,384
train,glass,data\train\glass\glass107.jpg,512,384
train,glass,data\train\glass\glass108.jpg,512,384
train,glass,data\train\glass\glass109.jpg,512,384
train,glass,data\train\glass\glass110.jpg,512,384
train,glass,data\train\glass\glass112.jpg,512,384
train,glass,data\train\glass\glass113.jpg,512,384
train,glass,data\train\glass\glass114.jpg,512,384
train,glass,data\train\glass\glass12.jpg,512,384
train,glass,data\train\glass\glass120.jpg,512,384
train,glass,data\train\glass\glass121.jpg,512,384
train,glass,data\train\glass\glass123.jpg,512,384
train,glass,data\train\glass\glass124.jpg,512,384
train,glass,data\train\glass\glass125.jpg,512,384
train,glass,data\train\glass\glass126.jpg,512,384
train,glass,data\train\glass\glass127.jpg,512,384
train,glass,data\train\glass\glass128.jpg,512,384
train,glass,data\train\glass\glass129.jpg,512,384
train,glass,data\train\glass\glass13.jpg,512,384
train,glass,data\train\glass\glass131.jpg,512,384
train,glass,data\train\glass\glass132.jpg,512,384
train,glass,data\train\glass\glass134.jpg,512,384
train,glass,data\train\glass\glass135.jpg,512,384
train,glass,data\train\glass\glass136.jpg,512,384
train,glass,data\train\glass\glass137.jpg,512,384
train,glass,data\train\glass\glass138.jpg,512,384
train,glass,data\train\glass\glass139.jpg,512,384
train,glass,data\train\glass\glass14.jpg,512,384
train,glass,data\train\glass\glass140.jpg,512,384
train,glass,data\train\glass\glass142.jpg,512,384
train,glass,data\train\glass\glass143.jpg,512,384
train,glass,data\train\glass\glass144.jpg,512,384
train,glass,data\train\glass\glass145.jpg,512,384
train,glass,data\train\glass\glass147.jpg,512,384
train,glass,data\train\glass\glass148.jpg,512,384
train,glass,data\train\glass\glass15.jpg,512,384
train,glass,data\train\glass\glass151.jpg,512,384
train,glass,data\train\glass\glass153.jpg,512,384
train,glass,data\train\glass\glass154.jpg,512,384
train,glass,data\train\glass\glass155.jpg,512,384
train,glass,data\train\glass\glass157.jpg,512,384
train,glass,data\train\glass\glass16.jpg,512,384
train,glass,data\train\glass\glass160.jpg,512,384
train,glass,data\train\glass\glass161.jpg,512,384
train,glass,data\train\glass\glass162.jpg,512,384
train,glass,data\train\glass\glass163.jpg,512,384
train,glass,data\train\glass\glass164.jpg,512,384
train,glass,data\train\glass\glass165.jpg,512,384
train,glass,data\train\glass\glass166.jpg,512,384
train,glass,data\train\glass\glass169.jpg,512,384
train,glass,data\train\glass\glass17.jpg,512,384
train,glass,data\train\glass\glass171.jpg,512,384
train,glass,data\train\glass\glass175.jpg,512,384
train,glass,data\train\glass\glass176.jpg,512,384
train,glass,data\train\glass\glass177.jpg,512,384
train,glass,data\train\glass\glass178.jpg,512,384
train,glass,data\train\glass\glass179.jpg,512,384
train,glass,data\train\glass\glass18.jpg,512,384
train,glass,data\train\glass\glass182.jpg,512,384
train,glass,data\train\glass\glass183.jpg,512,384
train,glass,data\train\glass\glass184.jpg,512,384
train,glass,data\train\glass\glass185.jpg,512,384
train,glass,data\train\glass\glass186.jpg,512,384
train,glass,data\train\glass\glass189.jpg,512,384
train,glass,data\train\glass\glass190.jpg,512,384
train,glass,data\train\glass\glass192.jpg,512,384
train,glass,data\train\glass\glass193.jpg,512,384
train,glass,data\train\glass\glass194.jpg,512,384
train,glass,data\train\glass\glass195.jpg,512,384
train,glass,data\train\glass\glass197.jpg,512,384
train,glass,data\train\glass\glass198.jpg,512,384
train,glass,data\train\glass\glass199.jpg,512,384
train,glass,data\train\glass\glass2.jpg,512,384
train,glass,data\train\glass\glass20.jpg,512,384
train,glass,data\train\glass\glass202.jpg,512,384
train,glass,data\train\glass\glass204.jpg,512,384
train,glass,data\train\glass\glass205.jpg,512,384
train,glass,data\train\glass\glass206.jpg,512,384
train,glass,data\train\glass\glass207.jpg,512,384
train,glass,data\train\glass\glass209.jpg,512,384
train,glass,data\train\glass\glass21.jpg,512,384
train,glass,data\train\glass\glass210.jpg,512,384
train,glass,data\train\glass\glass211.jpg,512,384
train,glass,data\train\glass\glass212.jpg,512,384
train,glass,data\train\glass\glass215.jpg,512,384
train,glass,data\train\glass\glass217.jpg,512,384
train,glass,data\train\glass\glass218.jpg,512,384
train,glass,data\train\glass\glass222.jpg,512,384
train,glass,data\train\glass\glass223.jpg,512,384
train,glass,data\train\glass\glass224.jpg,512,384
train,glass,data\train\glass\glass225.jpg,512,384
train,glass,data\train\glass\glass228.jpg,512,384
train,glass,data\train\glass\glass229.jpg,512,384
train,glass,data\train\glass\glass23.jpg,512,384
train,glass,data\train\glass\glass230.jpg,512,384
train,glass,data\train\glass\glass231.jpg,512,384
train,glass,data\train\glass\glass232.jpg,512,384
train,glass,data\train\glass\glass233.jpg,512,384
train,glass,data\train\glass\glass234.jpg,512,384
train,glass,data\train\glass\glass235.jpg,512,384
train,glass,data\train\glass\glass236.jpg,512,384
train,glass,data\train\glass\glass238.jpg,512,384
train,glass,data\train\glass\glass239.jpg,512,384
train,glass,data\train\glass\glass242.jpg,512,384
train,glass,data\train\glass\glass244.jpg,512,384
train,glass,data\train\glass\glass245.jpg,512,384
train,glass,data\train\glass\glass246.jpg,512,384
train,glass,data\train\glass\glass247.jpg,512,384
train,glass,data\train\glass\glass248.jpg,512,384
train,glass,data\train\glass\glass249.jpg,512,384
train,glass,data\train\glass\glass25.jpg,512,384
train,glass,data\train\glass\glass253.jpg,512,384
train,glass,data\train\glass\glass254.jpg,512,384
train,glass,data\train\glass\glass255.jpg,512,384
train,glass,data\train\glass\glass256.jpg,512,384
train,glass,data\train\glass\glass257.jpg,512,384
train,glass,data\train\glass\glass259.jpg,512,384
train,glass,data\train\glass\glass26.jpg,512,384
train,glass,data\train\glass\glass261.jpg,512,384
train,glass,data\train\glass\glass263.jpg,512,384
train,glass,data\train\glass\glass265.jpg,512,384
train,glass,data\train\glass\glass266.jpg,512,384
train,glass,data\train\glass\glass268.jpg,512,384
train,glass,data\train\glass\glass269.jpg,512,384
train,glass,data\train\glass\glass270.jpg,512,384
train,glass,data\train\glass\glass271.jpg,512,384
train,glass,data\train\glass\glass272.jpg,512,384
train,glass,data\train\glass\glass273.jpg,512,384
train,glass,data\train\glass\glass274.jpg,512,384
train,glass,data\train\glass\glass276.jpg,512,384
train,glass,data\train\glass\glass278.jpg,512,384
train,glass,data\train\glass\glass279.jpg,512,384
train,glass,data\train\glass\glass28.jpg,512,384
train,glass,data\train\glass\glass280.jpg,512,384
train,glass,data\train\glass\glass281.jpg,512,384
train,glass,data\train\glass\glass282.jpg,512,384
train,glass,data\train\glass\glass284.jpg,512,384
train,glass,data\train\glass\glass285.jpg,512,384
train,glass,data\train\glass\glass286.jpg,512,384
train,glass,data\train\glass\glass288.jpg,512,384
train,glass,data\train\glass\glass290.jpg,512,384
train,glass,data\train\glass\glass291.jpg,512,384
train,glass,data\train\glass\glass292.jpg,512,384
train,glass,data\train\glass\glass293.jpg,512,384
train,glass,data\train\glass\glass295.jpg,512,384
train,glass,data\train\glass\glass297.jpg,512,384
train,glass,data\train\glass\glass299.jpg,512,384
train,glass,data\train\glass\glass300.jpg,512,384
train,glass,data\train\glass\glass301.jpg,512,384
train,glass,data\train\glass\glass303.jpg,512,384
train,glass,data\train\glass\glass304.jpg,512,384
train,glass,data\train\glass\glass305.jpg,512,384
train,glass,data\train\glass\glass306.jpg,512,384
train,glass,data\train\glass\glass307.jpg,512,384
train,glass,data\train\glass\glass308.jpg,512,384
train,glass,data\train\glass\glass309.jpg,512,384
train,glass,data\train\glass\glass31.jpg,512,384
train,glass,data\train\glass\glass311.jpg,512,384
train,glass,data\train\glass\glass312.jpg,512,384
train,glass,data\train\glass\glass313.jpg,512,384
train,glass,data\train\glass\glass314.jpg,512,384
train,glass,data\train\glass\glass316.jpg,512,384
train,glass,data\train\glass\glass317.jpg,512,384
train,glass,data\train\glass\glass318.jpg,512,384
train,glass,data\train\glass\glass319.jpg,512,384
train,glass,data\train\glass\glass32.jpg,512,384
train,glass,data\train\glass\glass320.jpg,512,384
train,glass,data\train\glass\glass321.jpg,512,384
train,glass,data\train\glass\glass322.jpg,512,384
train,glass,data\train\glass\glass323.jpg,512,384
train,glass,data\train\glass\glass324.jpg,512,384
train,glass,data\train\glass\glass325.jpg,512,384
train,glass,data\train\glass\glass326.jpg,512,384
train,glass,data\train\glass\glass327.jpg,512,384
train,glass,data\train\glass\glass328.jpg,512,384
train,glass,data\train\glass\glass329.jpg,512,384
train,glass,data\train\glass\glass33.jpg,512,384
train,glass,data\train\glass\glass330.jpg,512,384
train,glass,data\train\glass\glass331.jpg,512,384
train,glass,data\train\glass\glass335.jpg,512,384
train,glass,data\train\glass\glass336.jpg,512,384
train,glass,data\train\glass\glass337.jpg,512,384
train,glass,data\train\glass\glass338.jpg,512,384
train,glass,data\train\glass\glass34.jpg,512,384
train,glass,data\train\glass\glass340.jpg,512,384
train,glass,data\train\glass\glass341.jpg,512,384
train,glass,data\train\glass\glass342.jpg,512,384
train,glass,data\train\glass\glass343.jpg,512,384
train,glass,data\train\glass\glass344.jpg,512,384
train,glass,data\train\glass\glass345.jpg,512,384
train,glass,data\train\glass\glass348.jpg,512,384
train,glass,data\train\glass\glass349.jpg,512,384
train,glass,data\train\glass\glass35.jpg,512,384
train,glass,data\train\glass\glass351.jpg,512,384
train,glass,data\train\glass\glass352.jpg,512,384
train,glass,data\train\glass\glass354.jpg,512,384
train,glass,data\train\glass\glass355.jpg,512,384
train,glass,data\train\glass\glass356.jpg,512,384
train,glass,data\train\glass\glass359.jpg,512,384
train,glass,data\train\glass\glass36.jpg,512,384
train,glass,data\train\glass\glass360.jpg,512,384
train,glass,data\train\glass\glass361.jpg,512,384
train,glass,data\train\glass\glass362.jpg,512,384
train,glass,data\train\glass\glass363.jpg,512,384
train,glass,data\train\glass\glass364.jpg,512,384
train,glass,data\train\glass\glass366.jpg,512,384
train,glass,data\train\glass\glass369.jpg,512,384
train,glass,data\train\glass\glass37.jpg,512,384
train,glass,data\train\glass\glass370.jpg,512,384
train,glass,data\train\glass\glass371.jpg,512,384
train,glass,data\train\glass\glass372.jpg,512,384
train,glass,data\train\glass\glass373.jpg,512,384
train,glass,data\train\glass\glass375.jpg,512,384
train,glass,data\train\glass\glass376.jpg,512,384
train,glass,data\train\glass\glass377.jpg,512,384
train,glass,data\train\glass\glass378.jpg,512,384
train,glass,data\train\glass\glass38.jpg,512,384
train,glass,data\train\glass\glass380.jpg,512,384
train,glass,data\train\glass\glass381.jpg,512,384
train,glass,data\train\glass\glass382.jpg,512,384
train,glass,data\train\glass\glass383.jpg,512,384
train,glass,data\train\glass\glass384.jpg,512,384
train,glass,data\train\glass\glass386.jpg,512,384
train,glass,data\train\glass\glass388.jpg,512,384
train,glass,data\train\glass\glass389.jpg,512,384
train,glass,data\train\glass\glass39.jpg,512,384
train,glass,data\train\glass\glass390.jpg,512,384
train,glass,data\train\glass\glass392.jpg,512,384
train,glass,data\train\glass\glass394.jpg,512,384
train,glass,data\train\glass\glass396.jpg,512,384
train,glass,data\train\glass\glass397.jpg,512,384
train,glass,data\train\glass\glass398.jpg,512,384
train,glass,data\train\glass\glass399.jpg,512,384
train,glass,data\train\glass\glass4.jpg,512,384
train,glass,data\train\glass\glass40.jpg,512,384
train,glass,data\train\glass\glass400.jpg,512,384
train,glass,data\train\glass\glass401.jpg,512,384
train,glass,data\train\glass\glass403.jpg,512,384
train,glass,data\train\glass\glass409.jpg,512,384
train,glass,data\train\glass\glass41.jpg,512,384
train,glass,data\train\glass\glass410.jpg,512,384
train,glass,data\train\glass\glass412.jpg,512,384
train,glass,data\train\glass\glass414.jpg,512,384
train,glass,data\train\glass\glass416.jpg,512,384
train,glass,data\train\glass\glass418.jpg,512,384
train,glass,data\train\glass\glass419.jpg,512,384
train,glass,data\train\glass\glass42.jpg,512,384
train,glass,data\train\glass\glass420.jpg,512,384
train,glass,data\train\glass\glass421.jpg,512,384
train,glass,data\train\glass\glass423.jpg,512,384
train,glass,data\train\glass\glass426.jpg,512,384
train,glass,data\train\glass\glass427.jpg,512,384
train,glass,data\train\glass\glass428.jpg,512,384
train,glass,data\train\glass\glass429.jpg,512,384
train,glass,data\train\glass\glass43.jpg,512,384
train,glass,data\train\glass\glass430.jpg,512,384
train,glass,data\train\glass\glass431.jpg,512,384
train,glass,data\train\glass\glass432.jpg,512,384
train,glass,data\train\glass\glass433.jpg,512,384
train,glass,data\train\glass\glass434.jpg,512,384
train,glass,data\train\glass\glass436.jpg,512,384
train,glass,data\train\glass\glass437.jpg,512,384
train,glass,data\train\glass\glass44.jpg,512,384
train,glass,data\train\glass\glass442.jpg,512,384
train,glass,data\train\glass\glass443.jpg,512,384
train,glass,data\train\glass\glass445.jpg,512,384
train,glass,data\train\glass\glass446.jpg,512,384
train,glass,data\train\glass\glass447.jpg,512,384
train,glass,data\train\glass\glass448.jpg,512,384
train,glass,data\train\glass\glass449.jpg,512,384
train,glass,data\train\glass\glass45.jpg,512,384
train,glass,data\train\glass\glass450.jpg,512,384
train,glass,data\train\glass\glass452.jpg,512,384
train,glass,data\train\glass\glass456.jpg,512,384
train,glass,data\train\glass\glass457.jpg,512,384
train,glass,data\train\glass\glass458.jpg,512,384
train,glass,data\train\glass\glass460.jpg,512,384
train,glass,data\train\glass\glass463.jpg,512,384
train,glass,data\train\glass\glass465.jpg,512,384
train,glass,data\train\glass\glass467.jpg,512,384
train,glass,data\train\glass\glass47.jpg,512,384
train,glass,data\train\glass\glass470.jpg,512,384
train,glass,data\train\glass\glass472.jpg,512,384
train,glass,data\train\glass\glass474.jpg,512,384
train,glass,data\train\glass\glass475.jpg,512,384
train,glass,data\train\glass\glass477.jpg,512,384
train,glass,data\train\glass\glass479.jpg,512,384
train,glass,data\train\glass\glass480.jpg,512,384
train,glass,data\train\glass\glass482.jpg,512,384
train,glass,data\train\glass\glass483.jpg,512,384
train,glass,data\train\glass\glass485.jpg,512,384
train,glass,data\train\glass\glass486.jpg,512,384
train,glass,data\train\glass\glass487.jpg,512,384
train,glass,data\train\glass\glass488.jpg,512,384
train,glass,data\train\glass\glass489.jpg,512,384
train,glass,data\train\glass\glass492.jpg,512,384
train,glass,data\train\glass\glass493.jpg,512,384
train,glass,data\train\glass\glass495.jpg,512,384
train,glass,data\train\glass\glass497.jpg,512,384
train,glass,data\train\glass\glass498.jpg,512,384
train,glass,data\train\glass\glass499.jpg,512,384
train,glass,data\train\glass\glass5.jpg,512,384
train,glass,data\train\glass\glass50.jpg,512,384
train,glass,data\train\glass\glass500.jpg,512,384
train,glass,data\train\glass\glass501.jpg,512,384
train,glass,data\train\glass\glass51.jpg,512,384
train,glass,data\train\glass\glass52.jpg,512,384
train,glass,data\train\glass\glass56.jpg,512,384
train,glass,data\train\glass\glass57.jpg,512,384
train,glass,data\train\glass\glass58.jpg,512,384
train,glass,data\train\glass\glass59.jpg,512,384
train,glass,data\train\glass\glass61.jpg,512,384
train,glass,data\train\glass\glass62.jpg,512,384
train,glass,data\train\glass\glass63.jpg,512,384
train,glass,data\train\glass\glass67.jpg,512,384
train,glass,data\train\glass\glass68.jpg,512,384
train,glass,data\train\glass\glass69.jpg,512,384
train,glass,data\train\glass\glass7.jpg,512,384
train,glass,data\train\glass\glass70.jpg,512,384
train,glass,data\train\glass\glass71.jpg,512,384
train,glass,data\train\glass\glass73.jpg,512,384
train,glass,data\train\glass\glass74.jpg,512,384
train,glass,data\train\glass\glass75.jpg,512,384
train,glass,data\train\glass\glass76.jpg,512,384
train,glass,data\train\glass\glass77.jpg,512,384
train,glass,data\train\glass\glass78.jpg,512,384
train,glass,data\train\glass\glass79.jpg,512,384
train,glass,data\train\glass\glass8.jpg,512,384
train,glass,data\train\glass\glass81.jpg,512,384
train,glass,data\train\glass\glass83.jpg,512,384
train,glass,data\train\glass\glass84.jpg,512,384
train,glass,data\train\glass\glass85.jpg,512,384
train,glass,data\train\glass\glass86.jpg,512,384
train,glass,data\train\glass\glass87.jpg,512,384
train,glass,data\train\glass\glass89.jpg,512,384
train,glass,data\train\glass\glass90.jpg,512,384
train,glass,data\train\glass\glass91.jpg,512,384
train,glass,data\train\glass\glass92.jpg,512,384
train,glass,data\train\glass\glass93.jpg,512,384
train,glass,data\train\glass\glass94.jpg,512,384
train,glass,data\train\glass\glass95.jpg,512,384
train,glass,data\train\glass\glass96.jpg,512,384
train,glass,data\train\glass\glass97.jpg,512,384
train,glass,data\train\glass\glass98.jpg,512,384
train,glass,data\train\glass\glass99.jpg,512,384
train,metal,data\train\metal\metal1.jpg,512,384
train,metal,data\train\metal\metal100.jpg,512,384
train,metal,data\train\metal\metal101.jpg,512,384
train,metal,data\train\metal\metal102.jpg,512,384
train,metal,data\train\metal\metal103.jpg,512,384
train,metal,data\train\metal\metal105.jpg,512,384
train,metal,data\train\metal\metal106.jpg,512,384
train,metal,data\train\metal\metal107.jpg,512,384
train,metal,data\train\metal\metal109.jpg,512,384
train,metal,data\train\metal\metal11.jpg,512,384
train,metal,data\train\metal\metal111.jpg,512,384
train,metal,data\train\metal\metal112.jpg,512,384
train,metal,data\train\metal\metal114.jpg,512,384
train,metal,data\train\metal\metal115.jpg,512,384
train,metal,data\train\metal\metal116.jpg,512,384
train,metal,data\train\metal\metal118.jpg,512,384
train,metal,data\train\metal\metal119.jpg,512,384
train,metal,data\train\metal\metal12.jpg,512,384
train,metal,data\train\metal\metal120.jpg,512,384
train,metal,data\train\metal\metal121.jpg,512,384
train,metal,data\train\metal\metal124.jpg,512,384
train,metal,data\train\metal\metal125.jpg,512,384
train,metal,data\train\metal\metal127.jpg,512,384
train,metal,data\train\metal\metal128.jpg,512,384
train,metal,data\train\metal\metal13.jpg,512,384
train,metal,data\train\metal\metal130.jpg,512,384
train,metal,data\train\metal\metal134.jpg,512,384
train,metal,data\train\metal\metal135.jpg,512,384
train,metal,data\train\metal\metal137.jpg,512,384
train,metal,data\train\metal\metal139.jpg,512,384
train,metal,data\train\metal\metal14.jpg,512,384
train,metal,data\train\metal\metal141.jpg,512,384
train,metal,data\train\metal\metal142.jpg,512,384
train,metal,data\train\metal\metal143.jpg,512,384
train,metal,data\train\metal\metal145.jpg,512,384
train,metal,data\train\metal\metal147.jpg,512,384
train,metal,data\train\metal\metal148.jpg,512,384
train,metal,data\train\metal\metal149.jpg,512,384
train,metal,data\train\metal\metal15.jpg,512,384
train,metal,data\train\metal\metal150.jpg,512,384
train,metal,data\train\metal\metal152.jpg,512,384
train,metal,data\train\metal\metal154.jpg,512,384
train,metal,data\train\metal\metal155.jpg,512,384
train,metal,data\train\metal\metal158.jpg,512,384
train,metal,data\train\metal\metal159.jpg,512,384
train,metal,data\train\metal\metal16.jpg,512,384
train,metal,data\train\metal\metal160.jpg,512,384
train,metal,data\train\metal\metal161.jpg,512,384
train,metal,data\train\metal\metal162.jpg,512,384
train,metal,data\train\metal\metal163.jpg,512,384
train,metal,data\train\metal\metal165.jpg,512,384
train,metal,data\train\metal\metal166.jpg,512,384
train,metal,data\train\metal\metal167.jpg,512,384
train,metal,data\train\metal\metal17.jpg,512,384
